transcript_ID,gene_ID
FBtr0238285,FBgn0209473
FBtr0238286,FBgn0209474
FBtr0439860,FBgn0209474
FBtr0238287,FBgn0209475
FBtr0435580,FBgn0209475
FBtr0436132,FBgn0209475
FBtr0442771,FBgn0209475
FBtr0238288,FBgn0209476
FBtr0441258,FBgn0209476
FBtr0238292,FBgn0209480
FBtr0438788,FBgn0209480
FBtr0434812,FBgn0209482
FBtr0238295,FBgn0209483
FBtr0238296,FBgn0209484
FBtr0435801,FBgn0209484
FBtr0238297,FBgn0209485
FBtr0436895,FBgn0209486
FBtr0238299,FBgn0209487
FBtr0238300,FBgn0209488
FBtr0238301,FBgn0209489
FBtr0238302,FBgn0209490
FBtr0437181,FBgn0209490
FBtr0437353,FBgn0209490
FBtr0238303,FBgn0209491
FBtr0433615,FBgn0209492
FBtr0443839,FBgn0209492
FBtr0444142,FBgn0209492
FBtr0444288,FBgn0209492
FBtr0238305,FBgn0209493
FBtr0433854,FBgn0209494
FBtr0435571,FBgn0209494
FBtr0436927,FBgn0209494
FBtr0438100,FBgn0209494
FBtr0440559,FBgn0209494
FBtr0440593,FBgn0209494
FBtr0443122,FBgn0209494
FBtr0434276,FBgn0209495
FBtr0439587,FBgn0209495
FBtr0238308,FBgn0209496
FBtr0238309,FBgn0209497
FBtr0238310,FBgn0209498
FBtr0238311,FBgn0209499
FBtr0434507,FBgn0209499
FBtr0442616,FBgn0209499
FBtr0238313,FBgn0209501
FBtr0439007,FBgn0209501
FBtr0439257,FBgn0209501
FBtr0443218,FBgn0209501
FBtr0444666,FBgn0209501
FBtr0238314,FBgn0209502
FBtr0238315,FBgn0209503
FBtr0238316,FBgn0209504
FBtr0238317,FBgn0209505
FBtr0437089,FBgn0209506
FBtr0438386,FBgn0209507
FBtr0238321,FBgn0209509
FBtr0437442,FBgn0209512
FBtr0238325,FBgn0209513
FBtr0435862,FBgn0209514
FBtr0437636,FBgn0209514
FBtr0437768,FBgn0209514
FBtr0439728,FBgn0209514
FBtr0440087,FBgn0209514
FBtr0440190,FBgn0209514
FBtr0440810,FBgn0209514
FBtr0441234,FBgn0209514
FBtr0445107,FBgn0209514
FBtr0442279,FBgn0209515
FBtr0435510,FBgn0209516
FBtr0443878,FBgn0209517
FBtr0437865,FBgn0209518
FBtr0238332,FBgn0209519
FBtr0434588,FBgn0209519
FBtr0442732,FBgn0209519
FBtr0443834,FBgn0209519
FBtr0238333,FBgn0209520
FBtr0442163,FBgn0209520
FBtr0238334,FBgn0209521
FBtr0238335,FBgn0209522
FBtr0441810,FBgn0209523
FBtr0238338,FBgn0209525
FBtr0238339,FBgn0209526
FBtr0238340,FBgn0209527
FBtr0238341,FBgn0209528
FBtr0238342,FBgn0209529
FBtr0238343,FBgn0209530
FBtr0238344,FBgn0209531
FBtr0238345,FBgn0209532
FBtr0434589,FBgn0209533
FBtr0436724,FBgn0209533
FBtr0238347,FBgn0209534
FBtr0443629,FBgn0209534
FBtr0238348,FBgn0209535
FBtr0238349,FBgn0209536
FBtr0439011,FBgn0209537
FBtr0238351,FBgn0209538
FBtr0238352,FBgn0209539
FBtr0238354,FBgn0209541
FBtr0238355,FBgn0209542
FBtr0238356,FBgn0209543
FBtr0238357,FBgn0209544
FBtr0439034,FBgn0209544
FBtr0443731,FBgn0209544
FBtr0238358,FBgn0209545
FBtr0238359,FBgn0209546
FBtr0238360,FBgn0209547
FBtr0436481,FBgn0209547
FBtr0442025,FBgn0209547
FBtr0238361,FBgn0209548
FBtr0434940,FBgn0209548
FBtr0434012,FBgn0209549
FBtr0238363,FBgn0209550
FBtr0440261,FBgn0209551
FBtr0238366,FBgn0209552
FBtr0238367,FBgn0209553
FBtr0439909,FBgn0209554
FBtr0238369,FBgn0209555
FBtr0436762,FBgn0209555
FBtr0438984,FBgn0209555
FBtr0442554,FBgn0209555
FBtr0443739,FBgn0209555
FBtr0238370,FBgn0209556
FBtr0238371,FBgn0209557
FBtr0238372,FBgn0209558
FBtr0238373,FBgn0209559
FBtr0435121,FBgn0209559
FBtr0439202,FBgn0209559
FBtr0439864,FBgn0209559
FBtr0440016,FBgn0209559
FBtr0442286,FBgn0209559
FBtr0442762,FBgn0209559
FBtr0443876,FBgn0209559
FBtr0238374,FBgn0209560
FBtr0238375,FBgn0209561
FBtr0238376,FBgn0209562
FBtr0238379,FBgn0209565
FBtr0441960,FBgn0209565
FBtr0443260,FBgn0209565
FBtr0238380,FBgn0209566
FBtr0439229,FBgn0209567
FBtr0238382,FBgn0209568
FBtr0238384,FBgn0209570
FBtr0238385,FBgn0209571
FBtr0238386,FBgn0209572
FBtr0238387,FBgn0209573
FBtr0238388,FBgn0209574
FBtr0238389,FBgn0209575
FBtr0238390,FBgn0209576
FBtr0238392,FBgn0209578
FBtr0238393,FBgn0209579
FBtr0238396,FBgn0209582
FBtr0238401,FBgn0209587
FBtr0238402,FBgn0209588
FBtr0444390,FBgn0209588
FBtr0435404,FBgn0209589
FBtr0441492,FBgn0209589
FBtr0442822,FBgn0209589
FBtr0238404,FBgn0209590
FBtr0238406,FBgn0209592
FBtr0238408,FBgn0209593
FBtr0436862,FBgn0209593
FBtr0444055,FBgn0209593
FBtr0238409,FBgn0209594
FBtr0238410,FBgn0209595
FBtr0437528,FBgn0209596
FBtr0440420,FBgn0209596
FBtr0437955,FBgn0209597
FBtr0238413,FBgn0209598
FBtr0238414,FBgn0209599
FBtr0238415,FBgn0209600
FBtr0238419,FBgn0209604
FBtr0438442,FBgn0209604
FBtr0444183,FBgn0209605
FBtr0238422,FBgn0209607
FBtr0444493,FBgn0209610
FBtr0238427,FBgn0209611
FBtr0441033,FBgn0209613
FBtr0434610,FBgn0209615
FBtr0436073,FBgn0209615
FBtr0437617,FBgn0209615
FBtr0442828,FBgn0209616
FBtr0238434,FBgn0209617
FBtr0238436,FBgn0209619
FBtr0238437,FBgn0209620
FBtr0238438,FBgn0209621
FBtr0238440,FBgn0209622
FBtr0238441,FBgn0209623
FBtr0444549,FBgn0209628
FBtr0438596,FBgn0209629
FBtr0238450,FBgn0209632
FBtr0433842,FBgn0209633
FBtr0238453,FBgn0209635
FBtr0238456,FBgn0209638
FBtr0439847,FBgn0209639
FBtr0238460,FBgn0209642
FBtr0238461,FBgn0209643
FBtr0238462,FBgn0209644
FBtr0238465,FBgn0209647
FBtr0238466,FBgn0209648
FBtr0238467,FBgn0209649
FBtr0238468,FBgn0209650
FBtr0443337,FBgn0209650
FBtr0444534,FBgn0209650
FBtr0238469,FBgn0209651
FBtr0436479,FBgn0209652
FBtr0238471,FBgn0209653
FBtr0238472,FBgn0209654
FBtr0238473,FBgn0209655
FBtr0441663,FBgn0209655
FBtr0238474,FBgn0209656
FBtr0238475,FBgn0209657
FBtr0238476,FBgn0209658
FBtr0238477,FBgn0209659
FBtr0238478,FBgn0209660
FBtr0436680,FBgn0209660
FBtr0442903,FBgn0209660
FBtr0443504,FBgn0209660
FBtr0444356,FBgn0209660
FBtr0238479,FBgn0209661
FBtr0238482,FBgn0209664
FBtr0238483,FBgn0209665
FBtr0238484,FBgn0209666
FBtr0439485,FBgn0209666
FBtr0440622,FBgn0209666
FBtr0238485,FBgn0209667
FBtr0238486,FBgn0209668
FBtr0238487,FBgn0209669
FBtr0442864,FBgn0209669
FBtr0238488,FBgn0209670
FBtr0238489,FBgn0209671
FBtr0238490,FBgn0209672
FBtr0238491,FBgn0209673
FBtr0436900,FBgn0209674
FBtr0440194,FBgn0209674
FBtr0238493,FBgn0209675
FBtr0435117,FBgn0209675
FBtr0442711,FBgn0209675
FBtr0443962,FBgn0209675
FBtr0238494,FBgn0209676
FBtr0238495,FBgn0209677
FBtr0238496,FBgn0209678
FBtr0444185,FBgn0209678
FBtr0238497,FBgn0209679
FBtr0440353,FBgn0209679
FBtr0238498,FBgn0209680
FBtr0436947,FBgn0209680
FBtr0438021,FBgn0209680
FBtr0238499,FBgn0209681
FBtr0238500,FBgn0209682
FBtr0435514,FBgn0209682
FBtr0443286,FBgn0209682
FBtr0445123,FBgn0209682
FBtr0238501,FBgn0209683
FBtr0238502,FBgn0209684
FBtr0238504,FBgn0209686
FBtr0238505,FBgn0209687
FBtr0238506,FBgn0209688
FBtr0238507,FBgn0209689
FBtr0437242,FBgn0209689
FBtr0439642,FBgn0209689
FBtr0238508,FBgn0209690
FBtr0436666,FBgn0209690
FBtr0238509,FBgn0209691
FBtr0439023,FBgn0209691
FBtr0238511,FBgn0209693
FBtr0436398,FBgn0209693
FBtr0238512,FBgn0209694
FBtr0440930,FBgn0209694
FBtr0238513,FBgn0209695
FBtr0442290,FBgn0209695
FBtr0435704,FBgn0209696
FBtr0238515,FBgn0209697
FBtr0238518,FBgn0209699
FBtr0238519,FBgn0209700
FBtr0238520,FBgn0209701
FBtr0238521,FBgn0209702
FBtr0440854,FBgn0209702
FBtr0238522,FBgn0209703
FBtr0436497,FBgn0209704
FBtr0238525,FBgn0209705
FBtr0238526,FBgn0209706
FBtr0439520,FBgn0209706
FBtr0238527,FBgn0209707
FBtr0238528,FBgn0209708
FBtr0238529,FBgn0209709
FBtr0433918,FBgn0209710
FBtr0238531,FBgn0209711
FBtr0433650,FBgn0209712
FBtr0238533,FBgn0209713
FBtr0238534,FBgn0209714
FBtr0238535,FBgn0209715
FBtr0238537,FBgn0209717
FBtr0238538,FBgn0209718
FBtr0443262,FBgn0209719
FBtr0436500,FBgn0209720
FBtr0238541,FBgn0209721
FBtr0238542,FBgn0209722
FBtr0438628,FBgn0209723
FBtr0435643,FBgn0209724
FBtr0438898,FBgn0209724
FBtr0440586,FBgn0209724
FBtr0441595,FBgn0209725
FBtr0441465,FBgn0209726
FBtr0238548,FBgn0209727
FBtr0238549,FBgn0209728
FBtr0238550,FBgn0209729
FBtr0238551,FBgn0209730
FBtr0238552,FBgn0209731
FBtr0238553,FBgn0209732
FBtr0238554,FBgn0209733
FBtr0238555,FBgn0209734
FBtr0437738,FBgn0209735
FBtr0238558,FBgn0209737
FBtr0436120,FBgn0209737
FBtr0438390,FBgn0209737
FBtr0442561,FBgn0209737
FBtr0238559,FBgn0209738
FBtr0444309,FBgn0209739
FBtr0433902,FBgn0209740
FBtr0238562,FBgn0209741
FBtr0238563,FBgn0209742
FBtr0434794,FBgn0209743
FBtr0434858,FBgn0209743
FBtr0435908,FBgn0209743
FBtr0437698,FBgn0209743
FBtr0238566,FBgn0209745
FBtr0439042,FBgn0209746
FBtr0238568,FBgn0209747
FBtr0238569,FBgn0209748
FBtr0439446,FBgn0209749
FBtr0441839,FBgn0209749
FBtr0238571,FBgn0209750
FBtr0434560,FBgn0209750
FBtr0238572,FBgn0209751
FBtr0442274,FBgn0209751
FBtr0442715,FBgn0209752
FBtr0238574,FBgn0209753
FBtr0238575,FBgn0209754
FBtr0238576,FBgn0209755
FBtr0440075,FBgn0209755
FBtr0238577,FBgn0209756
FBtr0238578,FBgn0209757
FBtr0436603,FBgn0209757
FBtr0439804,FBgn0209757
FBtr0440582,FBgn0209757
FBtr0444560,FBgn0209757
FBtr0444874,FBgn0209757
FBtr0238579,FBgn0209758
FBtr0238580,FBgn0209759
FBtr0238581,FBgn0209760
FBtr0238582,FBgn0209761
FBtr0442746,FBgn0209761
FBtr0238583,FBgn0209762
FBtr0443552,FBgn0209763
FBtr0238585,FBgn0209764
FBtr0238586,FBgn0209765
FBtr0238587,FBgn0209766
FBtr0440839,FBgn0209767
FBtr0444416,FBgn0209768
FBtr0434239,FBgn0209769
FBtr0238591,FBgn0209770
FBtr0238592,FBgn0209771
FBtr0438636,FBgn0209771
FBtr0238593,FBgn0209772
FBtr0238594,FBgn0209773
FBtr0238595,FBgn0209774
FBtr0443151,FBgn0209774
FBtr0238596,FBgn0209775
FBtr0238597,FBgn0209776
FBtr0238598,FBgn0209777
FBtr0238599,FBgn0209778
FBtr0238600,FBgn0209779
FBtr0238601,FBgn0209780
FBtr0238602,FBgn0209781
FBtr0238603,FBgn0209782
FBtr0436995,FBgn0209783
FBtr0238605,FBgn0209784
FBtr0437211,FBgn0209785
FBtr0238607,FBgn0209786
FBtr0238608,FBgn0209787
FBtr0238609,FBgn0209788
FBtr0434441,FBgn0209788
FBtr0238610,FBgn0209789
FBtr0238611,FBgn0209790
FBtr0436903,FBgn0209791
FBtr0238613,FBgn0209792
FBtr0238614,FBgn0209793
FBtr0438987,FBgn0209793
FBtr0238615,FBgn0209794
FBtr0238617,FBgn0209796
FBtr0238618,FBgn0209797
FBtr0441404,FBgn0209797
FBtr0437293,FBgn0209798
FBtr0438279,FBgn0209798
FBtr0440765,FBgn0209798
FBtr0441222,FBgn0209798
FBtr0444466,FBgn0209798
FBtr0238621,FBgn0209800
FBtr0437035,FBgn0209800
FBtr0238622,FBgn0209801
FBtr0238623,FBgn0209802
FBtr0238624,FBgn0209803
FBtr0238625,FBgn0209804
FBtr0437731,FBgn0209804
FBtr0438745,FBgn0209804
FBtr0440495,FBgn0209804
FBtr0441009,FBgn0209804
FBtr0238626,FBgn0209805
FBtr0433794,FBgn0209805
FBtr0437108,FBgn0209805
FBtr0238627,FBgn0209806
FBtr0435235,FBgn0209806
FBtr0435654,FBgn0209806
FBtr0437112,FBgn0209806
FBtr0439210,FBgn0209806
FBtr0437984,FBgn0209807
FBtr0436695,FBgn0209808
FBtr0238630,FBgn0209809
FBtr0238631,FBgn0209810
FBtr0435442,FBgn0209811
FBtr0443825,FBgn0209811
FBtr0443475,FBgn0209812
FBtr0238635,FBgn0209814
FBtr0238636,FBgn0209815
FBtr0238637,FBgn0209816
FBtr0238638,FBgn0209817
FBtr0436702,FBgn0209818
FBtr0238640,FBgn0209819
FBtr0443998,FBgn0209820
FBtr0238643,FBgn0209822
FBtr0238644,FBgn0209823
FBtr0238645,FBgn0209824
FBtr0238646,FBgn0209825
FBtr0441241,FBgn0209825
FBtr0238647,FBgn0209826
FBtr0238648,FBgn0209827
FBtr0443064,FBgn0209827
FBtr0238649,FBgn0209828
FBtr0238650,FBgn0209829
FBtr0434163,FBgn0209829
FBtr0442668,FBgn0209829
FBtr0238652,FBgn0209831
FBtr0433732,FBgn0209831
FBtr0434542,FBgn0209831
FBtr0434758,FBgn0209831
FBtr0435237,FBgn0209831
FBtr0435446,FBgn0209831
FBtr0435796,FBgn0209831
FBtr0437284,FBgn0209831
FBtr0437832,FBgn0209831
FBtr0438725,FBgn0209831
FBtr0438970,FBgn0209831
FBtr0439216,FBgn0209831
FBtr0439432,FBgn0209831
FBtr0440649,FBgn0209831
FBtr0441822,FBgn0209831
FBtr0442049,FBgn0209831
FBtr0443600,FBgn0209831
FBtr0444062,FBgn0209831
FBtr0444235,FBgn0209831
FBtr0238653,FBgn0209832
FBtr0238654,FBgn0209833
FBtr0434340,FBgn0209833
FBtr0438329,FBgn0209833
FBtr0441724,FBgn0209833
FBtr0441779,FBgn0209833
FBtr0442965,FBgn0209833
FBtr0443361,FBgn0209833
FBtr0238655,FBgn0209834
FBtr0238656,FBgn0209835
FBtr0238657,FBgn0209836
FBtr0435398,FBgn0209836
FBtr0238658,FBgn0209837
FBtr0238659,FBgn0209838
FBtr0441628,FBgn0209838
FBtr0238660,FBgn0209839
FBtr0439650,FBgn0209840
FBtr0435524,FBgn0209842
FBtr0442578,FBgn0209842
FBtr0443918,FBgn0209842
FBtr0238664,FBgn0209843
FBtr0238665,FBgn0209844
FBtr0238666,FBgn0209845
FBtr0444182,FBgn0209845
FBtr0238667,FBgn0209846
FBtr0443759,FBgn0209847
FBtr0238669,FBgn0209848
FBtr0238670,FBgn0209849
FBtr0238671,FBgn0209850
FBtr0238672,FBgn0209851
FBtr0439444,FBgn0209851
FBtr0238673,FBgn0209852
FBtr0441021,FBgn0209852
FBtr0238674,FBgn0209853
FBtr0238675,FBgn0209854
FBtr0434419,FBgn0209855
FBtr0238677,FBgn0209856
FBtr0238678,FBgn0209857
FBtr0238679,FBgn0209858
FBtr0440412,FBgn0209858
FBtr0238680,FBgn0209859
FBtr0238681,FBgn0209860
FBtr0238682,FBgn0209861
FBtr0238683,FBgn0209862
FBtr0238684,FBgn0209863
FBtr0238685,FBgn0209864
FBtr0440051,FBgn0209865
FBtr0238687,FBgn0209866
FBtr0238688,FBgn0209867
FBtr0238689,FBgn0209868
FBtr0238690,FBgn0209869
FBtr0238691,FBgn0209870
FBtr0440220,FBgn0209871
FBtr0441270,FBgn0209872
FBtr0441383,FBgn0209872
FBtr0238694,FBgn0209873
FBtr0437780,FBgn0209874
FBtr0238698,FBgn0209877
FBtr0238699,FBgn0209878
FBtr0434173,FBgn0209878
FBtr0434215,FBgn0209879
FBtr0238701,FBgn0209880
FBtr0238702,FBgn0209881
FBtr0238703,FBgn0209882
FBtr0437469,FBgn0209882
FBtr0238704,FBgn0209883
FBtr0442959,FBgn0209883
FBtr0444818,FBgn0209884
FBtr0238706,FBgn0209885
FBtr0238707,FBgn0209886
FBtr0238708,FBgn0209887
FBtr0238709,FBgn0209888
FBtr0238710,FBgn0209889
FBtr0238711,FBgn0209890
FBtr0238712,FBgn0209891
FBtr0238713,FBgn0209892
FBtr0441834,FBgn0209892
FBtr0238714,FBgn0209893
FBtr0238715,FBgn0209894
FBtr0445084,FBgn0209894
FBtr0238716,FBgn0209895
FBtr0442766,FBgn0209895
FBtr0238717,FBgn0209896
FBtr0238718,FBgn0209897
FBtr0443249,FBgn0209898
FBtr0433982,FBgn0209900
FBtr0238723,FBgn0209902
FBtr0238724,FBgn0209903
FBtr0436644,FBgn0209904
FBtr0438316,FBgn0209904
FBtr0439369,FBgn0209904
FBtr0440800,FBgn0209904
FBtr0442044,FBgn0209904
FBtr0442131,FBgn0209904
FBtr0444130,FBgn0209904
FBtr0238726,FBgn0209905
FBtr0238727,FBgn0209906
FBtr0238728,FBgn0209907
FBtr0238729,FBgn0209908
FBtr0440367,FBgn0209908
FBtr0238730,FBgn0209909
FBtr0238732,FBgn0209911
FBtr0438020,FBgn0209912
FBtr0238734,FBgn0209913
FBtr0435319,FBgn0209914
FBtr0440286,FBgn0209914
FBtr0440791,FBgn0209914
FBtr0438109,FBgn0209916
FBtr0238740,FBgn0209919
FBtr0441106,FBgn0209919
FBtr0443901,FBgn0209919
FBtr0238742,FBgn0209921
FBtr0238743,FBgn0209922
FBtr0238744,FBgn0209923
FBtr0439648,FBgn0209923
FBtr0441808,FBgn0209923
FBtr0443095,FBgn0209923
FBtr0443643,FBgn0209923
FBtr0444693,FBgn0209923
FBtr0238745,FBgn0209924
FBtr0434408,FBgn0209924
FBtr0436963,FBgn0209924
FBtr0238746,FBgn0209925
FBtr0238747,FBgn0209926
FBtr0238748,FBgn0209927
FBtr0238749,FBgn0209928
FBtr0238751,FBgn0209930
FBtr0238752,FBgn0209931
FBtr0435708,FBgn0209931
FBtr0438040,FBgn0209931
FBtr0445033,FBgn0209931
FBtr0238753,FBgn0209932
FBtr0434333,FBgn0209933
FBtr0238755,FBgn0209934
FBtr0440207,FBgn0209934
FBtr0434823,FBgn0209935
FBtr0437998,FBgn0209936
FBtr0238758,FBgn0209937
FBtr0238759,FBgn0209938
FBtr0238760,FBgn0209939
FBtr0238761,FBgn0209940
FBtr0238762,FBgn0209941
FBtr0440964,FBgn0209942
FBtr0238765,FBgn0209944
FBtr0443935,FBgn0209945
FBtr0238767,FBgn0209946
FBtr0440652,FBgn0209947
FBtr0238769,FBgn0209948
FBtr0436226,FBgn0209948
FBtr0238770,FBgn0209949
FBtr0238771,FBgn0209950
FBtr0238772,FBgn0209951
FBtr0238774,FBgn0209953
FBtr0238775,FBgn0209954
FBtr0438249,FBgn0209955
FBtr0238777,FBgn0209956
FBtr0238778,FBgn0209957
FBtr0435060,FBgn0209957
FBtr0436739,FBgn0209957
FBtr0438067,FBgn0209957
FBtr0439108,FBgn0209957
FBtr0439659,FBgn0209957
FBtr0441884,FBgn0209957
FBtr0441952,FBgn0209957
FBtr0443831,FBgn0209957
FBtr0238779,FBgn0209958
FBtr0238780,FBgn0209959
FBtr0238781,FBgn0209960
FBtr0238782,FBgn0209961
FBtr0238783,FBgn0209962
FBtr0238784,FBgn0209963
FBtr0238786,FBgn0209965
FBtr0238787,FBgn0209966
FBtr0435280,FBgn0209966
FBtr0238788,FBgn0209967
FBtr0238789,FBgn0209968
FBtr0437414,FBgn0209968
FBtr0238790,FBgn0209969
FBtr0238791,FBgn0209970
FBtr0440204,FBgn0209970
FBtr0441279,FBgn0209970
FBtr0443719,FBgn0209970
FBtr0238793,FBgn0209972
FBtr0238794,FBgn0209973
FBtr0436637,FBgn0209973
FBtr0238796,FBgn0209975
FBtr0238797,FBgn0209976
FBtr0238798,FBgn0209977
FBtr0440878,FBgn0209978
FBtr0238800,FBgn0209979
FBtr0238801,FBgn0209980
FBtr0238802,FBgn0209981
FBtr0433598,FBgn0209983
FBtr0433867,FBgn0209983
FBtr0436632,FBgn0209983
FBtr0436699,FBgn0209983
FBtr0438600,FBgn0209983
FBtr0439719,FBgn0209983
FBtr0439959,FBgn0209983
FBtr0442291,FBgn0209983
FBtr0443155,FBgn0209983
FBtr0238805,FBgn0209984
FBtr0238807,FBgn0209985
FBtr0238808,FBgn0209986
FBtr0238809,FBgn0209987
FBtr0238810,FBgn0209988
FBtr0238811,FBgn0209989
FBtr0238813,FBgn0209991
FBtr0238814,FBgn0209992
FBtr0434350,FBgn0209992
FBtr0443826,FBgn0209992
FBtr0238815,FBgn0209993
FBtr0435869,FBgn0209993
FBtr0439908,FBgn0209993
FBtr0441100,FBgn0209993
FBtr0238816,FBgn0209994
FBtr0440584,FBgn0209995
FBtr0444156,FBgn0209995
FBtr0238818,FBgn0209996
FBtr0238819,FBgn0209997
FBtr0437481,FBgn0209997
FBtr0238820,FBgn0209998
FBtr0442552,FBgn0209998
FBtr0444715,FBgn0209998
FBtr0437689,FBgn0209999
FBtr0238822,FBgn0210000
FBtr0238823,FBgn0210001
FBtr0441011,FBgn0210002
FBtr0238825,FBgn0210003
FBtr0238826,FBgn0210004
FBtr0434218,FBgn0210005
FBtr0238828,FBgn0210006
FBtr0238830,FBgn0210008
FBtr0444088,FBgn0210008
FBtr0238831,FBgn0210009
FBtr0443267,FBgn0210009
FBtr0238832,FBgn0210010
FBtr0437039,FBgn0210010
FBtr0442029,FBgn0210010
FBtr0238833,FBgn0210011
FBtr0238834,FBgn0210012
FBtr0238835,FBgn0210013
FBtr0434004,FBgn0210013
FBtr0435199,FBgn0210013
FBtr0435340,FBgn0210013
FBtr0439527,FBgn0210013
FBtr0238836,FBgn0210014
FBtr0238837,FBgn0210015
FBtr0238838,FBgn0210016
FBtr0238839,FBgn0210017
FBtr0436489,FBgn0210018
FBtr0238842,FBgn0210020
FBtr0435703,FBgn0210020
FBtr0438845,FBgn0210020
FBtr0442876,FBgn0210020
FBtr0238843,FBgn0210021
FBtr0436171,FBgn0210022
FBtr0238845,FBgn0210023
FBtr0238846,FBgn0210024
FBtr0238847,FBgn0210025
FBtr0238848,FBgn0210026
FBtr0238849,FBgn0210027
FBtr0443694,FBgn0210027
FBtr0238850,FBgn0210028
FBtr0442326,FBgn0210030
FBtr0238853,FBgn0210031
FBtr0238854,FBgn0210032
FBtr0238855,FBgn0210033
FBtr0440945,FBgn0210033
FBtr0238856,FBgn0210034
FBtr0238857,FBgn0210035
FBtr0444781,FBgn0210035
FBtr0435540,FBgn0210036
FBtr0238859,FBgn0210037
FBtr0438661,FBgn0210037
FBtr0439137,FBgn0210037
FBtr0238860,FBgn0210038
FBtr0238861,FBgn0210039
FBtr0238862,FBgn0210040
FBtr0444202,FBgn0210041
FBtr0238864,FBgn0210042
FBtr0238865,FBgn0210043
FBtr0435502,FBgn0210044
FBtr0437563,FBgn0210045
FBtr0238868,FBgn0210046
FBtr0433998,FBgn0210046
FBtr0443276,FBgn0210046
FBtr0238869,FBgn0210047
FBtr0437177,FBgn0210048
FBtr0442168,FBgn0210048
FBtr0238872,FBgn0210050
FBtr0436135,FBgn0210051
FBtr0437863,FBgn0210051
FBtr0439365,FBgn0210051
FBtr0440556,FBgn0210051
FBtr0442324,FBgn0210051
FBtr0433649,FBgn0210053
FBtr0435484,FBgn0210053
FBtr0435830,FBgn0210053
FBtr0436491,FBgn0210053
FBtr0437846,FBgn0210053
FBtr0439353,FBgn0210053
FBtr0439611,FBgn0210053
FBtr0439688,FBgn0210053
FBtr0439857,FBgn0210053
FBtr0440867,FBgn0210053
FBtr0441499,FBgn0210053
FBtr0442106,FBgn0210053
FBtr0442612,FBgn0210053
FBtr0444017,FBgn0210053
FBtr0444053,FBgn0210053
FBtr0444435,FBgn0210053
FBtr0444624,FBgn0210053
FBtr0238876,FBgn0210054
FBtr0441316,FBgn0210055
FBtr0238878,FBgn0210056
FBtr0436137,FBgn0210056
FBtr0439746,FBgn0210056
FBtr0238879,FBgn0210057
FBtr0434463,FBgn0210058
FBtr0238881,FBgn0210059
FBtr0238882,FBgn0210060
FBtr0238883,FBgn0210061
FBtr0436873,FBgn0210062
FBtr0238885,FBgn0210063
FBtr0238886,FBgn0210064
FBtr0238887,FBgn0210065
FBtr0441123,FBgn0210065
FBtr0238888,FBgn0210066
FBtr0238890,FBgn0210067
FBtr0238891,FBgn0210068
FBtr0238892,FBgn0210069
FBtr0437942,FBgn0210070
FBtr0439431,FBgn0210070
FBtr0444071,FBgn0210070
FBtr0434963,FBgn0210072
FBtr0435709,FBgn0210072
FBtr0437703,FBgn0210072
FBtr0440915,FBgn0210072
FBtr0442402,FBgn0210072
FBtr0238896,FBgn0210073
FBtr0238897,FBgn0210074
FBtr0434038,FBgn0210074
FBtr0444577,FBgn0210074
FBtr0238898,FBgn0210075
FBtr0442533,FBgn0210076
FBtr0238900,FBgn0210077
FBtr0238901,FBgn0210078
FBtr0440508,FBgn0210078
FBtr0238903,FBgn0210080
FBtr0238906,FBgn0210083
FBtr0444091,FBgn0210083
FBtr0238907,FBgn0210084
FBtr0238908,FBgn0210085
FBtr0441736,FBgn0210086
FBtr0238912,FBgn0210089
FBtr0238913,FBgn0210090
FBtr0238914,FBgn0210091
FBtr0238915,FBgn0210092
FBtr0238916,FBgn0210093
FBtr0435620,FBgn0210093
FBtr0442217,FBgn0210093
FBtr0444905,FBgn0210093
FBtr0238917,FBgn0210094
FBtr0238918,FBgn0210095
FBtr0238919,FBgn0210096
FBtr0436376,FBgn0210097
FBtr0439325,FBgn0210097
FBtr0440569,FBgn0210097
FBtr0444632,FBgn0210097
FBtr0238921,FBgn0210098
FBtr0433877,FBgn0210100
FBtr0434097,FBgn0210100
FBtr0437740,FBgn0210100
FBtr0437959,FBgn0210100
FBtr0440145,FBgn0210100
FBtr0443990,FBgn0210100
FBtr0445008,FBgn0210100
FBtr0238924,FBgn0210101
FBtr0238925,FBgn0210102
FBtr0436795,FBgn0210103
FBtr0444084,FBgn0210103
FBtr0238927,FBgn0210104
FBtr0436092,FBgn0210106
FBtr0238930,FBgn0210107
FBtr0238931,FBgn0210108
FBtr0238932,FBgn0210109
FBtr0238933,FBgn0210110
FBtr0238934,FBgn0210111
FBtr0238936,FBgn0210113
FBtr0238937,FBgn0210114
FBtr0238938,FBgn0210115
FBtr0439148,FBgn0210116
FBtr0238940,FBgn0210117
FBtr0441236,FBgn0210118
FBtr0238942,FBgn0210119
FBtr0238943,FBgn0210120
FBtr0238944,FBgn0210121
FBtr0238946,FBgn0210123
FBtr0434522,FBgn0210123
FBtr0440914,FBgn0210123
FBtr0440184,FBgn0210125
FBtr0238949,FBgn0210126
FBtr0442634,FBgn0210126
FBtr0444452,FBgn0210126
FBtr0444655,FBgn0210126
FBtr0238950,FBgn0210127
FBtr0238951,FBgn0210128
FBtr0439115,FBgn0210129
FBtr0435853,FBgn0210131
FBtr0437058,FBgn0210131
FBtr0441451,FBgn0210131
FBtr0442584,FBgn0210131
FBtr0238955,FBgn0210132
